Property ID,Property Name,Location,Type,Price,Date Listed,Date Sold,Sale Price,Sq Ft,Bedrooms,Bathrooms,Building Type,Year Built,Floor Level,Parking Spaces,Agent Name,Agent Contact Info,Property Status,Property Features
1502,Property 1502,Houston,Commercial,649961,14-06-2024,,,2704,2,5,Detached,2017,,4,Robert Black,555-7647,Available,Elevator|Fireplace|Garden
1503,Property 1503,Houston,Apartment,520690,14-10-2024,,,2028,2,2,Ranch,2022,9,3,Emily Brown,555-5890,Available,Barn|Elevator
1504,Property 1504,Dallas,Commercial,438944,19-08-2024,,,3393,3,5,Condo,2008,4,2,Jane Smith,555-1904,Available,Sauna|Garage|Fireplace
1505,Property 1505,Austin,Commercial,375268,01-07-2024,,,2963,5,5,Condo,2021,8,2,Jane Smith,555-3775,Available,Sauna|Pool|Fireplace|Garden
1506,Property 1506,Dallas,Apartment,984821,01-03-2024,,,2318,5,2,Ranch,2020,8,3,Emily Brown,555-9742,Available,Pool|Barn|Gym
1507,Property 1507,Austin,Commercial,309743,21-12-2023,17-05-2024,357397,3141,3,3,Ranch,2011,9,1,John Doe,555-7481,Sold,Garden
1508,Property 1508,Houston,Apartment,918445,20-01-2024,,,1480,3,2,Ranch,2020,6,2,Laura Taylor,555-6834,Available,Fireplace|Sauna
1509,Property 1509,San Antonio,House,769139,28-09-2024,12-04-2024,800600,2057,4,2,Ranch,2021,4,4,Laura Taylor,555-8806,Sold,Gym|Pool|Garden|Garage
1510,Property 1510,Houston,Apartment,979847,22-07-2024,26-04-2024,1027590,4521,3,4,Office Building,2023,8,3,Laura Taylor,555-8462,Sold,Garden|Gym|Elevator|Fireplace
1511,Property 1511,San Antonio,House,443706,31-10-2024,28-06-2024,457354,2626,3,5,Detached,2020,,2,Alice White,555-4339,Sold,Garden
1512,Property 1512,San Antonio,House,411332,20-06-2024,05-09-2024,449748,4334,4,2,Ranch,2012,8,3,David Lee,555-4469,Sold,Pool
1513,Property 1513,Austin,Apartment,878020,19-05-2024,,,1601,2,3,Office Building,2023,5,3,Jane Smith,555-9485,Available,Barn|Gym|Garden
1514,Property 1514,San Antonio,Commercial,351991,25-08-2024,10-10-2024,378539,2942,3,5,Ranch,2017,5,4,Laura Taylor,555-8697,Sold,Gym|Sauna|Garden
1515,Property 1515,San Antonio,Commercial,421139,08-05-2024,13-04-2024,439678,1832,6,5,Ranch,2016,9,2,Sarah Johnson,555-4824,Sold,Garage|Sauna
1516,Property 1516,Dallas,Apartment,822919,18-01-2024,,,1612,3,5,Ranch,2010,4,4,John Doe,555-6689,Available,Sauna
1517,Property 1517,San Antonio,House,894669,13-02-2024,25-02-2024,922841,3796,4,3,Condo,2022,8,2,Sarah Johnson,555-3967,Sold,Gym|Elevator|Barn
1518,Property 1518,San Antonio,Apartment,874899,30-05-2024,30-03-2024,911936,2600,5,2,Office Building,2016,2,4,Sarah Johnson,555-5946,Sold,Garden
1519,Property 1519,Fort Worth,House,379187,24-11-2024,04-06-2024,417208,2462,4,2,Condo,2002,6,1,Sarah Johnson,555-9720,Sold,Garage|Barn|Sauna
1520,Property 1520,Fort Worth,Apartment,485118,08-04-2024,,,3442,2,3,Ranch,2010,8,4,Sarah Johnson,555-7032,Available,Barn|Fireplace
1521,Property 1521,Houston,Commercial,893816,20-07-2024,30-04-2024,927948,4981,4,4,Detached,2015,,3,Michael Green,555-2186,Sold,Fireplace|Barn|Elevator
1522,Property 1522,Austin,House,507324,28-01-2024,20-07-2024,547558,3290,3,3,Detached,2005,,3,Laura Taylor,555-4379,Sold,Barn|Elevator|Gym
1523,Property 1523,Dallas,House,714984,26-01-2024,14-05-2024,750422,4843,3,3,Detached,2006,,1,David Lee,555-6953,Sold,Sauna|Elevator|Fireplace|Garage
1524,Property 1524,Houston,Apartment,444604,06-09-2024,03-08-2024,476608,4855,2,5,Ranch,2002,10,2,Kevin Martinez,555-3821,Sold,Sauna
1525,Property 1525,San Antonio,Apartment,733108,07-08-2024,,,1619,2,2,Ranch,2003,8,2,Michael Green,555-1468,Available,Barn|Garage|Pool|Garden
1526,Property 1526,Austin,Apartment,320020,31-08-2024,,,3366,3,4,Office Building,2012,4,3,David Lee,555-8640,Available,Barn|Elevator
1527,Property 1527,Fort Worth,Commercial,775931,04-09-2024,,,2590,3,3,Condo,2011,2,2,Michael Green,555-5162,Available,Barn|Elevator|Pool
1528,Property 1528,Dallas,Commercial,535224,04-05-2024,,,2535,3,4,Office Building,2016,5,4,Emily Brown,555-1329,Available,Garage|Garden
1529,Property 1529,Dallas,Apartment,836111,30-03-2024,28-02-2024,876551,1623,5,5,Condo,2003,1,3,Robert Black,555-7329,Sold,Garden|Sauna|Fireplace
1530,Property 1530,Fort Worth,Apartment,796758,07-08-2024,,,4686,2,5,Office Building,2013,7,2,Jane Smith,555-6864,Available,Garden|Fireplace|Gym
1531,Property 1531,Austin,House,614032,26-05-2024,10-01-2024,649784,3754,2,3,Office Building,2023,5,2,Alice White,555-3763,Sold,Garden
1532,Property 1532,Dallas,Commercial,673771,12-02-2024,21-07-2024,690839,2954,2,2,Office Building,2001,7,4,Sarah Johnson,555-8307,Sold,Sauna|Fireplace|Barn|Garage
1533,Property 1533,Houston,Apartment,797002,28-03-2024,,,3191,4,2,Detached,2009,,3,Robert Black,555-3676,Available,Garage|Garden
1534,Property 1534,Houston,Apartment,966451,14-05-2024,06-06-2024,1015435,1548,5,3,Ranch,2021,6,2,John Doe,555-5663,Sold,Barn|Pool
1535,Property 1535,Austin,House,741658,29-10-2024,14-03-2024,761460,1151,4,4,Detached,2019,,1,Alice White,555-2524,Sold,Elevator|Sauna
1536,Property 1536,Austin,Apartment,660585,12-08-2024,08-03-2024,684181,2192,5,3,Office Building,2017,3,2,Emily Brown,555-3972,Sold,Garage
1537,Property 1537,San Antonio,Commercial,971223,24-09-2024,19-09-2024,986756,2838,3,3,Ranch,2023,3,2,John Doe,555-5040,Sold,Garage
1538,Property 1538,Dallas,House,412914,07-10-2024,12-10-2024,443168,4462,2,3,Office Building,2011,2,2,Michael Green,555-8202,Sold,Garden|Fireplace
1539,Property 1539,Austin,Commercial,751968,13-05-2024,,,3273,2,5,Detached,2014,,3,Laura Taylor,555-1111,Available,Garage
1540,Property 1540,Austin,House,662767,04-07-2024,08-11-2024,707016,1246,5,4,Office Building,2007,1,2,Sarah Johnson,555-5980,Sold,Garden|Barn|Gym|Elevator
1541,Property 1541,Austin,Apartment,343000,22-03-2024,,,2066,2,5,Ranch,2006,2,4,Emily Brown,555-3027,Available,Sauna|Gym|Garage|Barn
1542,Property 1542,San Antonio,House,695182,15-02-2024,,,2061,4,2,Ranch,2006,8,3,Alice White,555-4055,Available,Elevator
1543,Property 1543,Dallas,Commercial,833732,15-09-2024,02-07-2024,853207,2132,2,5,Ranch,2012,5,4,Robert Black,555-2675,Sold,Pool|Sauna
1544,Property 1544,Austin,Commercial,488481,27-04-2024,,,2892,5,2,Office Building,2011,6,1,Kevin Martinez,555-7152,Available,Pool|Gym|Barn
1545,Property 1545,Fort Worth,House,594984,31-05-2024,,,4937,3,5,Ranch,2017,10,4,Jane Smith,555-7548,Available,Sauna|Garden|Barn
1546,Property 1546,San Antonio,House,349372,27-09-2024,09-05-2024,390116,1268,4,2,Ranch,2007,1,1,Jane Smith,555-6368,Sold,Barn|Fireplace
1547,Property 1547,Austin,Commercial,555326,19-04-2024,,,4295,5,5,Ranch,2004,9,2,David Lee,555-7267,Available,Garage|Garden
1548,Property 1548,Dallas,House,319230,13-05-2024,,,2401,4,4,Office Building,2013,3,1,Sarah Johnson,555-4927,Available,Pool|Fireplace
1549,Property 1549,Houston,Apartment,514961,22-12-2023,22-05-2024,530164,4799,4,2,Condo,2014,2,1,Kevin Martinez,555-1364,Sold,Barn|Sauna|Gym|Elevator
1550,Property 1550,Dallas,House,574742,14-06-2024,29-12-2023,592104,3845,2,3,Detached,2021,,2,David Lee,555-9277,Sold,Elevator
1551,Property 1551,Austin,Apartment,829243,08-06-2024,01-10-2024,861633,1582,2,2,Ranch,2004,6,1,Robert Black,555-5327,Sold,Sauna|Pool|Garage|Gym
1552,Property 1552,San Antonio,Commercial,543408,18-05-2024,,,4035,4,5,Ranch,2015,5,1,Robert Black,555-8225,Available,Gym
1553,Property 1553,Houston,House,341649,12-07-2024,16-07-2024,370034,4325,4,2,Office Building,2017,5,1,Michael Green,555-2389,Sold,Pool|Sauna|Elevator|Gym
1554,Property 1554,Dallas,Commercial,317740,14-08-2024,07-11-2024,350192,1538,5,3,Ranch,2006,2,3,Robert Black,555-2133,Sold,Elevator|Garage
1555,Property 1555,San Antonio,Commercial,581119,03-01-2024,07-10-2024,618501,2638,4,2,Office Building,2017,6,1,Emily Brown,555-4509,Sold,Elevator|Garden|Pool
1556,Property 1556,Houston,Commercial,929715,31-08-2024,04-01-2024,963710,3359,2,3,Detached,2013,,2,Alice White,555-8159,Sold,Sauna|Garden|Elevator
1557,Property 1557,Dallas,Apartment,707269,21-05-2024,,,4225,5,2,Ranch,2010,8,1,Sarah Johnson,555-9754,Available,Garden|Gym
1558,Property 1558,Dallas,Apartment,596531,20-12-2023,,,3388,4,4,Ranch,2023,4,3,Jane Smith,555-5404,Available,Barn|Fireplace|Garage
1559,Property 1559,San Antonio,Apartment,302030,13-04-2024,,,1799,6,4,Ranch,2011,1,4,John Doe,555-2469,Available,Fireplace
1560,Property 1560,San Antonio,Apartment,719170,10-01-2024,30-12-2023,765745,3493,4,3,Detached,2014,,4,Emily Brown,555-7672,Sold,Elevator|Fireplace|Sauna|Garden
1561,Property 1561,Dallas,Commercial,458107,06-05-2024,02-05-2024,499713,3204,5,3,Office Building,2011,7,4,Emily Brown,555-4402,Sold,Pool
1562,Property 1562,Dallas,Apartment,639330,04-03-2024,20-05-2024,669646,3025,2,5,Detached,2020,,3,Robert Black,555-1354,Sold,Elevator|Pool
1563,Property 1563,Houston,Apartment,324861,09-04-2024,,,2922,4,4,Condo,2018,4,1,Jane Smith,555-5623,Available,Pool|Gym|Elevator|Fireplace
1564,Property 1564,Fort Worth,Apartment,685143,25-12-2023,26-04-2024,701264,4746,4,4,Condo,2005,1,2,David Lee,555-3800,Sold,Elevator|Fireplace
1565,Property 1565,Fort Worth,Commercial,644744,12-09-2024,,,1774,5,3,Ranch,2008,10,2,David Lee,555-2906,Available,Barn|Elevator
1566,Property 1566,Austin,Commercial,522356,17-08-2024,,,2645,6,4,Ranch,2002,7,2,David Lee,555-8232,Available,Garden
1567,Property 1567,San Antonio,Apartment,696994,30-05-2024,30-09-2024,743988,4547,2,5,Office Building,2013,4,2,Kevin Martinez,555-1435,Sold,Fireplace|Barn|Sauna
1568,Property 1568,Dallas,Apartment,865142,23-10-2024,,,4423,5,2,Detached,2007,,1,Kevin Martinez,555-4363,Available,Pool
1569,Property 1569,Austin,Commercial,638651,31-10-2024,20-09-2024,678510,2836,2,2,Office Building,2013,5,3,Kevin Martinez,555-7704,Sold,Sauna|Barn|Elevator|Pool
1570,Property 1570,Fort Worth,Apartment,344980,06-04-2024,,,1930,4,4,Detached,2006,,2,Robert Black,555-5453,Available,Garage|Gym|Sauna
1571,Property 1571,Dallas,Apartment,674300,16-06-2024,,,1702,4,2,Condo,2002,10,4,Alice White,555-5256,Available,Gym|Garage
1572,Property 1572,Houston,Apartment,829265,18-06-2024,,,4389,4,2,Detached,2019,,1,Emily Brown,555-9040,Available,Sauna|Pool
1573,Property 1573,Austin,Apartment,631929,06-04-2024,,,4530,6,2,Ranch,2002,1,3,Jane Smith,555-7998,Available,Elevator|Garden|Gym|Garage
1574,Property 1574,Fort Worth,House,469003,02-10-2024,,,4127,3,5,Office Building,2019,3,1,Alice White,555-4410,Available,Elevator|Gym|Garage
1575,Property 1575,Austin,House,842532,25-11-2024,14-10-2024,875332,4963,5,4,Condo,2013,4,1,David Lee,555-2953,Sold,Pool|Fireplace|Garage
1576,Property 1576,Dallas,Commercial,918770,05-06-2024,,,4239,5,2,Detached,2000,,1,Jane Smith,555-2008,Available,Barn|Fireplace|Garden|Garage
1577,Property 1577,Austin,House,922933,23-01-2024,10-11-2024,945459,2408,4,3,Office Building,2023,10,4,David Lee,555-4553,Sold,Garden
1578,Property 1578,Austin,Apartment,377851,13-03-2024,,,1636,6,3,Office Building,2008,8,3,Alice White,555-2666,Available,Garden|Pool
1579,Property 1579,Austin,House,409275,05-09-2024,,,2732,5,3,Condo,2005,1,2,Jane Smith,555-2036,Available,Fireplace|Barn|Pool
1580,Property 1580,San Antonio,Apartment,777612,30-04-2024,,,3401,5,5,Condo,2005,3,3,Laura Taylor,555-3362,Available,Pool|Elevator
1581,Property 1581,Houston,House,584061,09-07-2024,,,2781,3,5,Condo,2023,7,4,Kevin Martinez,555-6888,Available,Garage|Gym
1582,Property 1582,Dallas,House,793998,04-07-2024,,,2403,6,5,Office Building,2023,10,4,Kevin Martinez,555-5079,Available,Fireplace|Sauna|Gym
1583,Property 1583,Dallas,Apartment,538139,22-09-2024,27-02-2024,562057,3818,4,5,Office Building,2013,10,4,Michael Green,555-9735,Sold,Barn|Pool|Elevator|Sauna
1584,Property 1584,Fort Worth,House,462821,24-12-2023,,,2702,6,4,Ranch,2003,2,4,Laura Taylor,555-3583,Available,Sauna|Garden|Gym|Fireplace
1585,Property 1585,Houston,Apartment,951657,26-07-2024,16-10-2024,966571,2444,3,5,Detached,2001,,1,Alice White,555-8445,Sold,Fireplace|Elevator|Garden|Barn
1586,Property 1586,Houston,Apartment,420035,01-03-2024,,,3467,6,3,Ranch,2023,4,2,Jane Smith,555-8823,Available,Barn|Elevator|Gym|Fireplace
1587,Property 1587,Dallas,House,983756,19-09-2024,19-12-2023,1004956,4341,3,3,Condo,2020,7,3,Sarah Johnson,555-9293,Sold,Elevator|Garden
1588,Property 1588,Fort Worth,House,347639,05-09-2024,,,2050,3,3,Detached,2017,,3,Michael Green,555-5883,Available,Pool
1589,Property 1589,Dallas,Apartment,655495,29-12-2023,,,3448,3,5,Ranch,2013,4,1,David Lee,555-6507,Available,Sauna|Garden
1590,Property 1590,Dallas,House,689710,18-03-2024,30-09-2024,739054,3700,2,2,Condo,2006,8,2,Laura Taylor,555-3805,Sold,Garden|Barn|Fireplace
1591,Property 1591,San Antonio,Apartment,915357,04-06-2024,,,3011,2,3,Condo,2016,3,3,Kevin Martinez,555-7793,Available,Garden|Barn
1592,Property 1592,Austin,Apartment,765282,06-08-2024,31-10-2024,803058,3602,4,4,Condo,2007,5,2,Emily Brown,555-2302,Sold,Pool|Gym|Garden|Elevator
1593,Property 1593,Houston,Commercial,853248,27-09-2024,27-07-2024,892197,3748,6,2,Detached,2018,,3,Emily Brown,555-6115,Sold,Garden
1594,Property 1594,Houston,House,407685,06-03-2024,16-02-2024,448027,1530,2,5,Condo,2021,3,1,John Doe,555-5203,Sold,Garden|Elevator
1595,Property 1595,San Antonio,House,870294,16-06-2024,,,1518,3,3,Detached,2003,,2,John Doe,555-9511,Available,Fireplace|Garden|Elevator|Barn
1596,Property 1596,Austin,House,600438,06-12-2024,17-01-2024,637965,2893,6,2,Condo,2004,9,4,John Doe,555-7070,Sold,Elevator|Pool|Barn
1597,Property 1597,San Antonio,Apartment,897504,18-06-2024,,,1063,6,2,Detached,2019,,1,Robert Black,555-3842,Available,Garage|Gym|Barn|Sauna
1598,Property 1598,Dallas,Commercial,893169,10-11-2024,28-04-2024,919888,1742,5,5,Condo,2001,10,3,Kevin Martinez,555-7115,Sold,Fireplace|Barn
1599,Property 1599,Austin,Apartment,639930,07-09-2024,,,4253,3,4,Condo,2009,3,4,Laura Taylor,555-6137,Available,Gym|Fireplace|Barn
1600,Property 1600,Austin,Commercial,900438,13-11-2024,,,2330,5,4,Condo,2021,3,3,Alice White,555-9335,Available,Sauna|Elevator|Garden|Barn
1601,Property 1601,Austin,House,512919,01-11-2024,,,2423,4,2,Office Building,2018,4,2,David Lee,555-6547,Available,Pool
1602,Property 1602,San Antonio,House,857230,22-02-2024,25-03-2024,889157,2846,4,4,Detached,2017,,4,Robert Black,555-4197,Sold,Elevator|Garden|Garage
1603,Property 1603,Houston,Apartment,377934,15-12-2024,12-07-2024,388538,1305,3,5,Ranch,2013,5,2,Emily Brown,555-1510,Sold,Gym|Garage|Fireplace
1604,Property 1604,Dallas,Commercial,570816,26-11-2024,02-10-2024,591424,1022,6,3,Ranch,2019,2,2,Alice White,555-6839,Sold,Pool|Fireplace
1605,Property 1605,Austin,Apartment,323935,19-06-2024,11-01-2024,344701,2349,4,2,Detached,2022,,1,John Doe,555-1488,Sold,Elevator|Sauna
1606,Property 1606,Dallas,House,425659,12-04-2024,,,1211,3,5,Condo,2020,9,2,David Lee,555-8831,Available,Garden|Elevator
1607,Property 1607,Austin,House,883799,08-06-2024,,,2376,5,5,Condo,2012,10,1,John Doe,555-4786,Available,Pool|Garden
1608,Property 1608,Dallas,Commercial,923285,29-06-2024,,,3949,2,4,Condo,2018,7,3,Kevin Martinez,555-1276,Available,Gym|Pool
1609,Property 1609,Houston,Apartment,730718,22-07-2024,02-10-2024,772661,2378,5,2,Office Building,2000,10,1,Michael Green,555-1274,Sold,Gym|Garage|Elevator|Fireplace
1610,Property 1610,Dallas,Apartment,851637,25-06-2024,17-09-2024,875435,3284,2,5,Detached,2000,,4,John Doe,555-7084,Sold,Garden
1611,Property 1611,Dallas,House,311274,07-05-2024,,,2101,3,5,Office Building,2005,7,2,John Doe,555-9661,Available,Garden|Pool|Elevator
1612,Property 1612,Houston,House,530333,23-09-2024,,,2786,3,2,Condo,2013,9,4,Alice White,555-3062,Available,Pool|Garage|Barn
1613,Property 1613,Fort Worth,Commercial,935446,23-10-2024,02-10-2024,974873,3522,2,4,Detached,2023,,4,Emily Brown,555-3517,Sold,Garden|Pool|Fireplace|Garage
1614,Property 1614,Houston,Commercial,335971,26-10-2024,12-08-2024,355984,2670,3,3,Ranch,2005,1,3,David Lee,555-8266,Sold,Sauna|Fireplace|Gym|Elevator
1615,Property 1615,Dallas,Commercial,885280,22-12-2023,,,2279,6,3,Ranch,2020,1,3,Alice White,555-3458,Available,Gym
1616,Property 1616,Houston,Apartment,435864,30-07-2024,17-11-2024,455539,3570,5,5,Office Building,2015,6,1,Laura Taylor,555-1109,Sold,Fireplace|Sauna|Garage
1617,Property 1617,Dallas,Apartment,946043,04-03-2024,17-04-2024,979718,2083,2,3,Detached,2008,,4,David Lee,555-1638,Sold,Fireplace|Sauna|Elevator
1618,Property 1618,San Antonio,Apartment,899855,03-08-2024,,,3161,5,5,Office Building,2005,5,3,Jane Smith,555-4475,Available,Sauna|Pool|Elevator
1619,Property 1619,Austin,Apartment,864544,31-10-2024,,,4169,4,2,Condo,2017,4,4,Sarah Johnson,555-4359,Available,Garage|Pool|Sauna|Fireplace
1620,Property 1620,Fort Worth,Commercial,794742,28-05-2024,,,2486,6,4,Detached,2003,,2,Emily Brown,555-8580,Available,Garage|Elevator|Garden|Sauna
1621,Property 1621,Dallas,House,383979,27-04-2024,,,4978,6,5,Ranch,2009,3,2,Laura Taylor,555-4900,Available,Barn|Elevator|Gym|Garden
1622,Property 1622,Dallas,Commercial,614216,23-11-2024,,,1621,2,3,Condo,2005,10,2,Emily Brown,555-3149,Available,Pool|Gym
1623,Property 1623,Austin,House,877587,11-01-2024,23-07-2024,898373,1922,5,2,Detached,2018,,1,Emily Brown,555-8991,Sold,Fireplace|Sauna
1624,Property 1624,Fort Worth,Commercial,819566,18-06-2024,05-09-2024,839318,2098,6,3,Condo,2007,10,4,Jane Smith,555-1397,Sold,Pool|Barn|Elevator
1625,Property 1625,San Antonio,House,508040,29-06-2024,20-05-2024,531838,4439,3,2,Condo,2018,1,4,John Doe,555-5748,Sold,Garage
1626,Property 1626,Austin,Commercial,574098,10-08-2024,14-10-2024,622627,1253,2,2,Ranch,2016,7,3,Jane Smith,555-5166,Sold,Garage|Garden|Elevator|Fireplace
1627,Property 1627,Austin,House,597538,06-06-2024,,,2839,6,3,Condo,2006,6,3,John Doe,555-3944,Available,Barn|Fireplace|Gym|Garage
1628,Property 1628,Austin,Apartment,491979,09-06-2024,08-02-2024,540561,3982,4,3,Ranch,2011,3,4,Kevin Martinez,555-9535,Sold,Elevator|Fireplace|Sauna|Pool
1629,Property 1629,Houston,House,629305,30-08-2024,,,1669,3,5,Office Building,2008,3,1,Jane Smith,555-9938,Available,Fireplace
1630,Property 1630,San Antonio,Commercial,533166,24-02-2024,,,1272,2,3,Detached,2023,,3,Kevin Martinez,555-3347,Available,Sauna|Garden|Pool|Fireplace
1631,Property 1631,San Antonio,Commercial,722396,11-03-2024,27-07-2024,743093,4732,5,3,Ranch,2016,4,4,Kevin Martinez,555-6677,Sold,Fireplace
1632,Property 1632,Austin,Apartment,883020,25-06-2024,20-04-2024,909552,4306,4,5,Condo,2001,9,1,Laura Taylor,555-8303,Sold,Sauna|Garage
1633,Property 1633,Houston,Apartment,974917,25-06-2024,02-02-2024,1000796,3099,4,5,Detached,2015,,2,Michael Green,555-3491,Sold,Fireplace|Pool|Elevator|Garden
1634,Property 1634,Austin,House,559085,25-08-2024,06-11-2024,609008,3490,2,4,Detached,2008,,1,John Doe,555-3902,Sold,Garage|Sauna|Barn
1635,Property 1635,Houston,House,415479,10-12-2024,25-09-2024,450220,3259,3,5,Ranch,2018,9,3,David Lee,555-1100,Sold,Garden|Sauna|Fireplace
1636,Property 1636,Dallas,Commercial,741298,24-02-2024,06-04-2024,778079,2049,2,4,Detached,2016,,1,Alice White,555-1099,Sold,Fireplace|Garden|Garage|Pool
1637,Property 1637,Fort Worth,Commercial,563104,15-12-2024,21-07-2024,579740,1460,5,2,Condo,2022,9,3,David Lee,555-8015,Sold,Elevator|Sauna|Pool
1638,Property 1638,Fort Worth,House,533042,29-01-2024,,,2469,2,5,Detached,2009,,2,Robert Black,555-5840,Available,Sauna|Fireplace
1639,Property 1639,San Antonio,House,947561,30-05-2024,13-02-2024,983217,4827,3,4,Condo,2017,7,4,Alice White,555-9152,Sold,Pool|Gym|Fireplace|Barn
1640,Property 1640,Houston,House,960868,17-09-2024,16-12-2024,1009597,3143,6,3,Condo,2008,3,3,John Doe,555-2379,Sold,Garage|Pool
1641,Property 1641,Houston,Apartment,465185,24-10-2024,,,1327,4,5,Detached,2023,,4,Alice White,555-5156,Available,Gym
1642,Property 1642,San Antonio,Apartment,587836,26-07-2024,,,2409,4,5,Office Building,2011,5,4,Sarah Johnson,555-9550,Available,Elevator
1643,Property 1643,San Antonio,Commercial,395155,12-11-2024,,,4116,2,3,Ranch,2004,6,2,Michael Green,555-1800,Available,Garden|Sauna
1644,Property 1644,San Antonio,Commercial,557859,26-08-2024,22-09-2024,574775,3592,5,2,Office Building,2002,5,3,Laura Taylor,555-1052,Sold,Barn|Sauna
1645,Property 1645,San Antonio,Apartment,568725,10-11-2024,10-11-2024,616274,1900,5,5,Office Building,2022,6,4,Emily Brown,555-6268,Sold,Gym|Fireplace|Barn|Pool
1646,Property 1646,San Antonio,Commercial,841509,04-05-2024,,,4591,6,3,Detached,2001,,1,John Doe,555-2335,Available,Gym|Fireplace|Garage
1647,Property 1647,Dallas,Apartment,870237,04-09-2024,,,3006,3,3,Detached,2019,,2,Robert Black,555-9944,Available,Elevator
1648,Property 1648,Houston,House,671648,13-08-2024,05-02-2024,695181,1119,3,4,Ranch,2014,2,1,Emily Brown,555-8243,Sold,Pool|Barn|Sauna|Garage
1649,Property 1649,Austin,House,440473,16-10-2024,,,4580,5,5,Detached,2009,,1,Laura Taylor,555-7186,Available,Sauna|Pool|Garage
1650,Property 1650,Fort Worth,Apartment,769029,02-10-2024,10-11-2024,789068,3904,5,2,Detached,2010,,1,Michael Green,555-5879,Sold,Elevator|Fireplace|Barn|Garden
1651,Property 1651,Dallas,Commercial,850901,02-06-2024,,,3582,5,4,Condo,2015,5,2,Michael Green,555-1090,Available,Garden|Garage|Fireplace
